MASTER-0:	Parameter Configuration:
MASTER-0:	activity = action
MASTER-0:	blocking = result
MASTER-0:	delta = 0
MASTER-0:	iterations = 1000
MASTER-0:	period = undefined
MASTER-0:	ratio = 1
MASTER-0:	parameter_size = 1000
MASTER-0:	workers = 2
MASTER-0:	master_activity = undefined
MASTER-0:	master_blocking = undefined
MASTER-0:	master_delta = undefined
MASTER-0:	warmup = 0
MASTER-0:	delay = 50
MASTER-0:	pp_delay = 5000
MASTER-0:	burst_timing = undefined
MASTER-0:	setup = true
MASTER-0:	teardown = true
MASTER-0:	config_file = /home/max/.wskprops
MASTER-0:	event_trigger = testTrigger
MASTER-0:	test_action = testAction
MASTER-0:	payload_file = undefined
MASTER-0:	quiet = undefined
MASTER-0:	master_apart = undefined
MASTER-0:	-----

MASTER-0:	Generating invocation parameters
MASTER-0:	Parameters: {
    "sleep": 50,
    "message": "AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA"
}
MASTER-0:	Loading wskprops
MASTER-0:	APIHOST = https://192.168.5.13
MASTER-0:	AUTH = 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP
MASTER-0:	-----

MASTER-0:	SETUP: ./setup.sh s 1 testTrigger testAction --apihost https://192.168.5.13 --auth 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP -i
MASTER-0:	Start measurement.
WORKER-1:	Start measurement.
MASTER-0:	Stop measurement. Start post-processing after 5000 msec
MASTER-0:	bi,	as,	ae,	ts,	ta,	oea,	oer,	d,	ad,	ai,	ora,	rtt,	ortt
MASTER-0:	1702899577470,	1702899577477,	1702899577528,	undefined,	undefined,	7,	8,	50,	51,	1702899577531,	3,	61,	11
MASTER-0:	1702899577531,	1702899577538,	1702899577590,	undefined,	undefined,	7,	9,	50,	52,	1702899577593,	3,	62,	12
MASTER-0:	1702899577593,	1702899577599,	1702899577650,	undefined,	undefined,	6,	7,	50,	51,	1702899577654,	4,	61,	11
MASTER-0:	1702899577654,	1702899577660,	1702899577711,	undefined,	undefined,	6,	7,	50,	51,	1702899577715,	4,	61,	11
MASTER-0:	1702899577715,	1702899577721,	1702899577772,	undefined,	undefined,	6,	7,	50,	51,	1702899577775,	3,	60,	10
MASTER-0:	1702899577775,	1702899577782,	1702899577833,	undefined,	undefined,	7,	8,	50,	51,	1702899577836,	3,	61,	11
MASTER-0:	1702899577836,	1702899577843,	1702899577894,	undefined,	undefined,	7,	8,	50,	51,	1702899577897,	3,	61,	11
MASTER-0:	1702899577897,	1702899577904,	1702899577955,	undefined,	undefined,	7,	8,	50,	51,	1702899577959,	4,	62,	12
MASTER-0:	1702899577959,	1702899577965,	1702899578016,	undefined,	undefined,	6,	7,	50,	51,	1702899578019,	3,	60,	10
MASTER-0:	1702899578019,	1702899578025,	1702899578076,	undefined,	undefined,	6,	7,	50,	51,	1702899578079,	3,	60,	10
MASTER-0:	1702899578079,	1702899578086,	1702899578137,	undefined,	undefined,	7,	8,	50,	51,	1702899578141,	4,	62,	12
MASTER-0:	1702899578141,	1702899578147,	1702899578199,	undefined,	undefined,	6,	8,	50,	52,	1702899578202,	3,	61,	11
MASTER-0:	1702899578202,	1702899578209,	1702899578260,	undefined,	undefined,	7,	8,	50,	51,	1702899578264,	4,	62,	12
MASTER-0:	1702899578264,	1702899578270,	1702899578321,	undefined,	undefined,	6,	7,	50,	51,	1702899578325,	4,	61,	11
MASTER-0:	1702899578325,	1702899578332,	1702899578383,	undefined,	undefined,	7,	8,	50,	51,	1702899578387,	4,	62,	12
MASTER-0:	1702899578387,	1702899578393,	1702899578444,	undefined,	undefined,	6,	7,	50,	51,	1702899578447,	3,	60,	10
MASTER-0:	1702899578447,	1702899578455,	1702899578506,	undefined,	undefined,	8,	9,	50,	51,	1702899578510,	4,	63,	13
MASTER-0:	1702899578510,	1702899578517,	1702899578568,	undefined,	undefined,	7,	8,	50,	51,	1702899578571,	3,	61,	11
MASTER-0:	1702899578571,	1702899578577,	1702899578628,	undefined,	undefined,	6,	7,	50,	51,	1702899578631,	3,	60,	10
MASTER-0:	1702899578631,	1702899578637,	1702899578689,	undefined,	undefined,	6,	8,	50,	52,	1702899578693,	4,	62,	12
MASTER-0:	1702899578693,	1702899578699,	1702899578750,	undefined,	undefined,	6,	7,	50,	51,	1702899578753,	3,	60,	10
MASTER-0:	1702899578753,	1702899578760,	1702899578811,	undefined,	undefined,	7,	8,	50,	51,	1702899578815,	4,	62,	12
MASTER-0:	1702899578815,	1702899578822,	1702899578873,	undefined,	undefined,	7,	8,	50,	51,	1702899578876,	3,	61,	11
MASTER-0:	1702899578876,	1702899578883,	1702899578934,	undefined,	undefined,	7,	8,	50,	51,	1702899578938,	4,	62,	12
MASTER-0:	1702899578938,	1702899578950,	1702899579001,	undefined,	undefined,	12,	13,	50,	51,	1702899579004,	3,	66,	16
MASTER-0:	1702899579004,	1702899579011,	1702899579062,	undefined,	undefined,	7,	8,	50,	51,	1702899579065,	3,	61,	11
MASTER-0:	1702899579065,	1702899579071,	1702899579123,	undefined,	undefined,	6,	8,	50,	52,	1702899579126,	3,	61,	11
MASTER-0:	1702899579126,	1702899579133,	1702899579184,	undefined,	undefined,	7,	8,	50,	51,	1702899579188,	4,	62,	12
