MASTER-0:	Parameter Configuration:
MASTER-0:	activity = action
MASTER-0:	blocking = result
MASTER-0:	delta = 0
MASTER-0:	iterations = 1000
MASTER-0:	period = undefined
MASTER-0:	ratio = 1
MASTER-0:	parameter_size = 1000
MASTER-0:	workers = 1
MASTER-0:	master_activity = undefined
MASTER-0:	master_blocking = undefined
MASTER-0:	master_delta = undefined
MASTER-0:	warmup = 0
MASTER-0:	delay = 50
MASTER-0:	pp_delay = 20000
MASTER-0:	burst_timing = undefined
MASTER-0:	setup = true
MASTER-0:	teardown = true
MASTER-0:	config_file = /home/max/.wskprops
MASTER-0:	event_trigger = testTrigger
MASTER-0:	test_action = testAction
MASTER-0:	payload_file = undefined
MASTER-0:	quiet = undefined
MASTER-0:	master_apart = undefined
MASTER-0:	-----

MASTER-0:	Generating invocation parameters
MASTER-0:	Parameters: {
    "sleep": 50,
    "message": "AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA"
}
MASTER-0:	Loading wskprops
MASTER-0:	APIHOST = https://192.168.5.13
MASTER-0:	AUTH = 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP
MASTER-0:	-----

MASTER-0:	SETUP: ./setup.sh s 1 testTrigger testAction --apihost https://192.168.5.13 --auth 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP -i
MASTER-0:	Start measurement.
MASTER-0:	Stop measurement. Start post-processing after 20000 msec
MASTER-0:	bi,	as,	ae,	ts,	ta,	oea,	oer,	d,	ad,	ai,	ora,	rtt,	ortt
MASTER-0:	1697038314229,	1697038314253,	1697038314306,	undefined,	undefined,	24,	27,	50,	53,	1697038314316,	10,	87,	37
MASTER-0:	1697038314316,	1697038314339,	1697038314392,	undefined,	undefined,	23,	26,	50,	53,	1697038314402,	10,	86,	36
MASTER-0:	1697038314402,	1697038314425,	1697038314480,	undefined,	undefined,	23,	28,	50,	55,	1697038314489,	9,	87,	37
MASTER-0:	1697038314489,	1697038314512,	1697038314572,	undefined,	undefined,	23,	33,	50,	60,	1697038314581,	9,	92,	42
MASTER-0:	1697038314581,	1697038314604,	1697038314658,	undefined,	undefined,	23,	27,	50,	54,	1697038314667,	9,	86,	36
MASTER-0:	1697038314667,	1697038314691,	1697038314744,	undefined,	undefined,	24,	27,	50,	53,	1697038314754,	10,	87,	37
MASTER-0:	1697038314754,	1697038314779,	1697038314832,	undefined,	undefined,	25,	27,	51,	53,	1697038314844,	12,	90,	39
MASTER-0:	1697038314844,	1697038314869,	1697038314921,	undefined,	undefined,	25,	28,	49,	52,	1697038314931,	10,	87,	38
MASTER-0:	1697038314932,	1697038314959,	1697038315012,	undefined,	undefined,	27,	30,	50,	53,	1697038315023,	11,	91,	41
MASTER-0:	1697038315023,	1697038315046,	1697038315099,	undefined,	undefined,	23,	26,	50,	53,	1697038315109,	10,	86,	36
MASTER-0:	1697038315109,	1697038315133,	1697038315186,	undefined,	undefined,	24,	26,	51,	53,	1697038315196,	10,	87,	36
MASTER-0:	1697038315196,	1697038315219,	1697038315273,	undefined,	undefined,	23,	27,	50,	54,	1697038315282,	9,	86,	36
MASTER-0:	1697038315282,	1697038315306,	1697038315358,	undefined,	undefined,	24,	27,	49,	52,	1697038315368,	10,	86,	37
MASTER-0:	1697038315368,	1697038315392,	1697038315446,	undefined,	undefined,	24,	28,	50,	54,	1697038315458,	12,	90,	40
MASTER-0:	1697038315458,	1697038315482,	1697038315534,	undefined,	undefined,	24,	27,	49,	52,	1697038315544,	10,	86,	37
MASTER-0:	1697038315544,	1697038315567,	1697038315621,	undefined,	undefined,	23,	27,	50,	54,	1697038315631,	10,	87,	37
MASTER-0:	1697038315631,	1697038315654,	1697038315707,	undefined,	undefined,	23,	25,	51,	53,	1697038315717,	10,	86,	35
MASTER-0:	1697038315717,	1697038315740,	1697038315792,	undefined,	undefined,	23,	26,	49,	52,	1697038315802,	10,	85,	36
MASTER-0:	1697038315802,	1697038315825,	1697038315879,	undefined,	undefined,	23,	27,	50,	54,	1697038315889,	10,	87,	37
MASTER-0:	1697038315889,	1697038315912,	1697038315965,	undefined,	undefined,	23,	25,	51,	53,	1697038315975,	10,	86,	35
MASTER-0:	1697038315975,	1697038315998,	1697038316051,	undefined,	undefined,	23,	26,	50,	53,	1697038316061,	10,	86,	36
MASTER-0:	1697038316061,	1697038316084,	1697038316138,	undefined,	undefined,	23,	27,	50,	54,	1697038316149,	11,	88,	38
MASTER-0:	1697038316149,	1697038316172,	1697038316226,	undefined,	undefined,	23,	27,	50,	54,	1697038316236,	10,	87,	37
MASTER-0:	1697038316236,	1697038316263,	1697038316317,	undefined,	undefined,	27,	31,	50,	54,	1697038316329,	12,	93,	43
MASTER-0:	1697038316329,	1697038316353,	1697038316406,	undefined,	undefined,	24,	27,	50,	53,	1697038316416,	10,	87,	37
MASTER-0:	1697038316416,	1697038316440,	1697038316493,	undefined,	undefined,	24,	26,	51,	53,	1697038316502,	9,	86,	35
MASTER-0:	1697038316502,	1697038316526,	1697038316579,	undefined,	undefined,	24,	27,	50,	53,	1697038316589,	10,	87,	37
MASTER-0:	1697038316589,	1697038316616,	1697038316669,	undefined,	undefined,	27,	29,	51,	53,	1697038316679,	10,	90,	39
MASTER-0:	1697038316679,	1697038316702,	1697038316756,	undefined,	undefined,	23,	27,	50,	54,	1697038316766,	10,	87,	37
MASTER-0:	1697038316766,	1697038316789,	1697038316842,	undefined,	undefined,	23,	26,	50,	53,	1697038316852,	10,	86,	36
MASTER-0:	1697038316852,	1697038316875,	1697038316927,	undefined,	undefined,	23,	26,	49,	52,	1697038316937,	10,	85,	36
MASTER-0:	1697038316937,	1697038316961,	1697038317014,	undefined,	undefined,	24,	26,	51,	53,	1697038317024,	10,	87,	36
MASTER-0:	1697038317024,	1697038317055,	1697038317108,	undefined,	undefined,	31,	34,	50,	53,	1697038317119,	11,	95,	45
MASTER-0:	1697038317119,	1697038317142,	1697038317196,	undefined,	undefined,	23,	27,	50,	54,	1697038317206,	10,	87,	37
MASTER-0:	1697038317206,	1697038317229,	1697038317282,	undefined,	undefined,	23,	25,	51,	53,	1697038317292,	10,	86,	35
MASTER-0:	1697038317292,	1697038317315,	1697038317368,	undefined,	undefined,	23,	26,	50,	53,	1697038317378,	10,	86,	36
MASTER-0:	1697038317378,	1697038317402,	1697038317455,	undefined,	undefined,	24,	26,	51,	53,	1697038317465,	10,	87,	36
MASTER-0:	1697038317465,	1697038317488,	1697038317541,	undefined,	undefined,	23,	26,	50,	53,	1697038317551,	10,	86,	36
MASTER-0:	1697038317551,	1697038317575,	1697038317628,	undefined,	undefined,	24,	27,	50,	53,	1697038317638,	10,	87,	37
MASTER-0:	1697038317638,	1697038317661,	1697038317714,	undefined,	undefined,	23,	26,	50,	53,	1697038317724,	10,	86,	36
MASTER-0:	1697038317724,	1697038317747,	1697038317801,	undefined,	undefined,	23,	27,	50,	54,	1697038317811,	10,	87,	37
MASTER-0:	1697038317811,	1697038317834,	1697038317887,	undefined,	undefined,	23,	26,	50,	53,	1697038317897,	10,	86,	36
MASTER-0:	1697038317897,	1697038317920,	1697038317974,	undefined,	undefined,	23,	27,	50,	54,	1697038317986,	12,	89,	39
MASTER-0:	1697038317986,	1697038318009,	1697038318063,	undefined,	undefined,	23,	27,	50,	54,	1697038318073,	10,	87,	37
MASTER-0:	1697038318073,	1697038318096,	1697038318151,	undefined,	undefined,	23,	27,	51,	55,	1697038318161,	10,	88,	37
MASTER-0:	1697038318161,	1697038318184,	1697038318238,	undefined,	undefined,	23,	27,	50,	54,	1697038318248,	10,	87,	37
MASTER-0:	1697038318248,	1697038318271,	1697038318324,	undefined,	undefined,	23,	25,	51,	53,	1697038318334,	10,	86,	35
MASTER-0:	1697038318334,	1697038318357,	1697038318410,	undefined,	undefined,	23,	26,	50,	53,	1697038318420,	10,	86,	36
MASTER-0:	1697038318420,	1697038318443,	1697038318496,	undefined,	undefined,	23,	26,	50,	53,	1697038318507,	11,	87,	37
MASTER-0:	1697038318507,	1697038318530,	1697038318583,	undefined,	undefined,	23,	25,	51,	53,	1697038318592,	9,	85,	34
MASTER-0:	1697038318592,	1697038318616,	1697038318668,	undefined,	undefined,	24,	27,	49,	52,	1697038318679,	11,	87,	38
MASTER-0:	1697038318679,	1697038318703,	1697038318757,	undefined,	undefined,	24,	27,	51,	54,	1697038318767,	10,	88,	37
MASTER-0:	1697038318767,	1697038318790,	1697038318844,	undefined,	undefined,	23,	27,	50,	54,	1697038318853,	9,	86,	36
MASTER-0:	1697038318853,	1697038318877,	1697038318931,	undefined,	undefined,	24,	27,	51,	54,	1697038318941,	10,	88,	37
MASTER-0:	1697038318941,	1697038318970,	1697038319024,	undefined,	undefined,	29,	33,	50,	54,	1697038319035,	11,	94,	44
MASTER-0:	1697038319035,	1697038319060,	1697038319114,	undefined,	undefined,	25,	29,	50,	54,	1697038319124,	10,	89,	39
MASTER-0:	1697038319124,	1697038319147,	1697038319201,	undefined,	undefined,	23,	27,	50,	54,	1697038319210,	9,	86,	36
MASTER-0:	1697038319210,	1697038319234,	1697038319287,	undefined,	undefined,	24,	27,	50,	53,	1697038319297,	10,	87,	37
MASTER-0:	1697038319297,	1697038319320,	1697038319373,	undefined,	undefined,	23,	26,	50,	53,	1697038319392,	19,	95,	45
MASTER-0:	1697038319392,	1697038319415,	1697038319469,	undefined,	undefined,	23,	27,	50,	54,	1697038319479,	10,	87,	37
MASTER-0:	1697038319479,	1697038319502,	1697038319555,	undefined,	undefined,	23,	26,	50,	53,	1697038319565,	10,	86,	36
MASTER-0:	1697038319565,	1697038319587,	1697038319641,	undefined,	undefined,	22,	26,	50,	54,	1697038319650,	9,	85,	35
MASTER-0:	1697038319650,	1697038319673,	1697038319726,	undefined,	undefined,	23,	26,	50,	53,	1697038319736,	10,	86,	36
MASTER-0:	1697038319736,	1697038319759,	1697038319812,	undefined,	undefined,	23,	26,	50,	53,	1697038319822,	10,	86,	36
MASTER-0:	1697038319822,	1697038319845,	1697038319898,	undefined,	undefined,	23,	26,	50,	53,	1697038319908,	10,	86,	36
MASTER-0:	1697038319908,	1697038319934,	1697038319989,	undefined,	undefined,	26,	31,	50,	55,	1697038319999,	10,	91,	41
MASTER-0:	1697038319999,	1697038320023,	1697038320076,	undefined,	undefined,	24,	27,	50,	53,	1697038320086,	10,	87,	37
MASTER-0:	1697038320086,	1697038320108,	1697038320162,	undefined,	undefined,	22,	26,	50,	54,	1697038320171,	9,	85,	35
MASTER-0:	1697038320171,	1697038320194,	1697038320247,	undefined,	undefined,	23,	25,	51,	53,	1697038320256,	9,	85,	34
MASTER-0:	1697038320256,	1697038320280,	1697038320333,	undefined,	undefined,	24,	27,	50,	53,	1697038320343,	10,	87,	37
MASTER-0:	1697038320343,	1697038320366,	1697038320420,	undefined,	undefined,	23,	27,	50,	54,	1697038320429,	9,	86,	36
