MASTER-0:	Parameter Configuration:
MASTER-0:	activity = action
MASTER-0:	blocking = result
MASTER-0:	delta = 0
MASTER-0:	iterations = 1000
MASTER-0:	period = undefined
MASTER-0:	ratio = 1
MASTER-0:	parameter_size = 1000
MASTER-0:	workers = 8
MASTER-0:	master_activity = undefined
MASTER-0:	master_blocking = undefined
MASTER-0:	master_delta = undefined
MASTER-0:	warmup = 0
MASTER-0:	delay = 50
MASTER-0:	pp_delay = 20000
MASTER-0:	burst_timing = undefined
MASTER-0:	setup = true
MASTER-0:	teardown = true
MASTER-0:	config_file = /home/max/.wskprops
MASTER-0:	event_trigger = testTrigger
MASTER-0:	test_action = testAction
MASTER-0:	payload_file = undefined
MASTER-0:	quiet = undefined
MASTER-0:	master_apart = undefined
MASTER-0:	-----

MASTER-0:	Generating invocation parameters
MASTER-0:	Parameters: {
    "sleep": 50,
    "message": "AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA"
}
MASTER-0:	Loading wskprops
MASTER-0:	APIHOST = https://192.168.5.13
MASTER-0:	AUTH = 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP
MASTER-0:	-----

MASTER-0:	SETUP: ./setup.sh s 1 testTrigger testAction --apihost https://192.168.5.13 --auth 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP -i
MASTER-0:	Start measurement.
WORKER-1:	Start measurement.
WORKER-2:	Start measurement.
WORKER-3:	Start measurement.
WORKER-4:	Start measurement.
WORKER-6:	Start measurement.
WORKER-5:	Start measurement.
WORKER-7:	Start measurement.
MASTER-0:	Stop measurement. Start post-processing after 20000 msec
MASTER-0:	bi,	as,	ae,	ts,	ta,	oea,	oer,	d,	ad,	ai,	ora,	rtt,	ortt
WORKER-7:	1697039128597,	1697039128682,	1697039128735,	undefined,	undefined,	85,	88,	50,	53,	1697039128745,	10,	148,	98
WORKER-3:	1697039129036,	1697039129125,	1697039129177,	undefined,	undefined,	89,	91,	50,	52,	1697039129189,	12,	153,	103
WORKER-5:	1697039125340,	1697039125419,	1697039125472,	undefined,	undefined,	79,	81,	51,	53,	1697039125482,	10,	142,	91
WORKER-1:	1697039127276,	1697039127360,	1697039127413,	undefined,	undefined,	84,	87,	50,	53,	1697039127424,	11,	148,	98
WORKER-6:	1697039130018,	1697039130084,	1697039130137,	undefined,	undefined,	66,	69,	50,	53,	1697039130147,	10,	129,	79
WORKER-4:	1697039128713,	1697039128799,	1697039128853,	undefined,	undefined,	86,	90,	50,	54,	1697039128863,	10,	150,	100
MASTER-0:	1697039128073,	1697039128149,	1697039128202,	undefined,	undefined,	76,	79,	50,	53,	1697039128211,	9,	138,	88
WORKER-2:	1697039126773,	1697039126859,	1697039126912,	undefined,	undefined,	86,	89,	50,	53,	1697039126922,	10,	149,	99
WORKER-7:	1697039128745,	1697039128826,	1697039128887,	undefined,	undefined,	81,	92,	50,	61,	1697039128897,	10,	152,	102
WORKER-3:	1697039129189,	1697039129263,	1697039129318,	undefined,	undefined,	74,	79,	50,	55,	1697039129328,	10,	139,	89
WORKER-5:	1697039125482,	1697039125591,	1697039125644,	undefined,	undefined,	109,	112,	50,	53,	1697039125655,	11,	173,	123
WORKER-1:	1697039127424,	1697039127533,	1697039127586,	undefined,	undefined,	109,	112,	50,	53,	1697039127596,	10,	172,	122
WORKER-4:	1697039128863,	1697039128949,	1697039129002,	undefined,	undefined,	86,	89,	50,	53,	1697039129012,	10,	149,	99
WORKER-6:	1697039130147,	1697039130246,	1697039130298,	undefined,	undefined,	99,	102,	49,	52,	1697039130308,	10,	161,	112
WORKER-2:	1697039126922,	1697039127003,	1697039127056,	undefined,	undefined,	81,	83,	51,	53,	1697039127068,	12,	146,	95
MASTER-0:	1697039128211,	1697039128301,	1697039128354,	undefined,	undefined,	90,	93,	50,	53,	1697039128363,	9,	152,	102
WORKER-7:	1697039128897,	1697039129007,	1697039129060,	undefined,	undefined,	110,	113,	50,	53,	1697039129070,	10,	173,	123
WORKER-3:	1697039129329,	1697039129424,	1697039129476,	undefined,	undefined,	95,	97,	50,	52,	1697039129486,	10,	157,	107
WORKER-5:	1697039125655,	1697039125738,	1697039125791,	undefined,	undefined,	83,	86,	50,	53,	1697039125801,	10,	146,	96
WORKER-1:	1697039127596,	1697039127679,	1697039127733,	undefined,	undefined,	83,	87,	50,	54,	1697039127743,	10,	147,	97
WORKER-2:	1697039127068,	1697039127176,	1697039127229,	undefined,	undefined,	108,	111,	50,	53,	1697039127238,	9,	170,	120
WORKER-7:	1697039129070,	1697039129147,	1697039129200,	undefined,	undefined,	77,	80,	50,	53,	1697039129210,	10,	140,	90
WORKER-4:	1697039129012,	1697039129124,	1697039129177,	undefined,	undefined,	112,	115,	50,	53,	1697039129190,	13,	178,	128
WORKER-6:	1697039130308,	1697039130376,	1697039130430,	undefined,	undefined,	68,	72,	50,	54,	1697039130440,	10,	132,	82
MASTER-0:	1697039128363,	1697039128449,	1697039128502,	undefined,	undefined,	86,	89,	50,	53,	1697039128512,	10,	149,	99
WORKER-3:	1697039129486,	1697039129599,	1697039129651,	undefined,	undefined,	113,	115,	50,	52,	1697039129664,	13,	178,	128
WORKER-1:	1697039127743,	1697039127834,	1697039127887,	undefined,	undefined,	91,	93,	51,	53,	1697039127897,	10,	154,	103
WORKER-5:	1697039125801,	1697039125894,	1697039125947,	undefined,	undefined,	93,	96,	50,	53,	1697039125958,	11,	157,	107
MASTER-0:	1697039128512,	1697039128593,	1697039128646,	undefined,	undefined,	81,	84,	50,	53,	1697039128658,	12,	146,	96
WORKER-3:	1697039129664,	1697039129773,	1697039129826,	undefined,	undefined,	109,	111,	51,	53,	1697039129837,	11,	173,	122
WORKER-7:	1697039129210,	1697039129299,	1697039129352,	undefined,	undefined,	89,	92,	50,	53,	1697039129363,	11,	153,	103
WORKER-4:	1697039129190,	1697039129298,	1697039129351,	undefined,	undefined,	108,	111,	50,	53,	1697039129361,	10,	171,	121
WORKER-6:	1697039130440,	1697039130545,	1697039130598,	undefined,	undefined,	105,	107,	51,	53,	1697039130607,	9,	167,	116
WORKER-2:	1697039127238,	1697039127330,	1697039127383,	undefined,	undefined,	92,	94,	51,	53,	1697039127420,	37,	182,	131
WORKER-5:	1697039125958,	1697039126068,	1697039126120,	undefined,	undefined,	110,	112,	50,	52,	1697039126130,	10,	172,	122
WORKER-1:	1697039127897,	1697039127971,	1697039128026,	undefined,	undefined,	74,	79,	50,	55,	1697039128036,	10,	139,	89
MASTER-0:	1697039128658,	1697039128768,	1697039128822,	undefined,	undefined,	110,	114,	50,	54,	1697039128833,	11,	175,	125
WORKER-4:	1697039129361,	1697039129439,	1697039129492,	undefined,	undefined,	78,	81,	50,	53,	1697039129503,	11,	142,	92
WORKER-7:	1697039129363,	1697039129482,	1697039129535,	undefined,	undefined,	119,	122,	50,	53,	1697039129545,	10,	182,	132
WORKER-6:	1697039130607,	1697039130670,	1697039130723,	undefined,	undefined,	63,	66,	50,	53,	1697039130733,	10,	126,	76
WORKER-3:	1697039129837,	1697039129955,	1697039130008,	undefined,	undefined,	118,	120,	51,	53,	1697039130018,	10,	181,	130
WORKER-2:	1697039127420,	1697039127445,	1697039127498,	undefined,	undefined,	25,	28,	50,	53,	1697039127508,	10,	88,	38
WORKER-5:	1697039126130,	1697039126217,	1697039126270,	undefined,	undefined,	87,	90,	50,	53,	1697039126281,	11,	151,	101
WORKER-1:	1697039128036,	1697039128127,	1697039128179,	undefined,	undefined,	91,	93,	50,	52,	1697039128189,	10,	153,	103
MASTER-0:	1697039128833,	1697039128949,	1697039129002,	undefined,	undefined,	116,	119,	50,	53,	1697039129012,	10,	179,	129
WORKER-4:	1697039129503,	1697039129598,	1697039129651,	undefined,	undefined,	95,	98,	50,	53,	1697039129662,	11,	159,	109
WORKER-6:	1697039130733,	1697039130839,	1697039130891,	undefined,	undefined,	106,	108,	50,	52,	1697039130901,	10,	168,	118
WORKER-7:	1697039129545,	1697039129614,	1697039129667,	undefined,	undefined,	69,	72,	50,	53,	1697039129677,	10,	132,	82
WORKER-3:	1697039130018,	1697039130130,	1697039130183,	undefined,	undefined,	112,	114,	51,	53,	1697039130193,	10,	175,	124
WORKER-1:	1697039128189,	1697039128265,	1697039128318,	undefined,	undefined,	76,	79,	50,	53,	1697039128328,	10,	139,	89
WORKER-5:	1697039126281,	1697039126362,	1697039126414,	undefined,	undefined,	81,	83,	50,	52,	1697039126425,	11,	144,	94
WORKER-2:	1697039127508,	1697039127593,	1697039127646,	undefined,	undefined,	85,	88,	50,	53,	1697039127657,	11,	149,	99
MASTER-0:	1697039129012,	1697039129090,	1697039129142,	undefined,	undefined,	78,	81,	49,	52,	1697039129152,	10,	140,	91
WORKER-7:	1697039129677,	1697039129773,	1697039129825,	undefined,	undefined,	96,	99,	49,	52,	1697039129835,	10,	158,	109
WORKER-4:	1697039129662,	1697039129730,	1697039129784,	undefined,	undefined,	68,	72,	50,	54,	1697039129793,	9,	131,	81
WORKER-6:	1697039130902,	1697039131011,	1697039131063,	undefined,	undefined,	109,	112,	49,	52,	1697039131073,	10,	171,	122
WORKER-5:	1697039126425,	1697039126534,	1697039126587,	undefined,	undefined,	109,	112,	50,	53,	1697039126598,	11,	173,	123
WORKER-1:	1697039128328,	1697039128418,	1697039128471,	undefined,	undefined,	90,	93,	50,	53,	1697039128481,	10,	153,	103
WORKER-3:	1697039130193,	1697039130303,	1697039130356,	undefined,	undefined,	110,	113,	50,	53,	1697039130366,	10,	173,	123
WORKER-2:	1697039127657,	1697039127767,	1697039127819,	undefined,	undefined,	110,	112,	50,	52,	1697039127838,	19,	181,	131
MASTER-0:	1697039129152,	1697039129241,	1697039129294,	undefined,	undefined,	89,	91,	51,	53,	1697039129308,	14,	156,	105
WORKER-7:	1697039129835,	1697039129908,	1697039129961,	undefined,	undefined,	73,	76,	50,	53,	1697039129971,	10,	136,	86
WORKER-4:	1697039129793,	1697039129888,	1697039129941,	undefined,	undefined,	95,	98,	50,	53,	1697039129951,	10,	158,	108
WORKER-5:	1697039126598,	1697039126683,	1697039126736,	undefined,	undefined,	85,	88,	50,	53,	1697039126746,	10,	148,	98
WORKER-6:	1697039131073,	1697039131150,	1697039131203,	undefined,	undefined,	77,	79,	51,	53,	1697039131212,	9,	139,	88
WORKER-1:	1697039128481,	1697039128593,	1697039128645,	undefined,	undefined,	112,	114,	50,	52,	1697039128656,	11,	175,	125
WORKER-3:	1697039130366,	1697039130435,	1697039130488,	undefined,	undefined,	69,	72,	50,	53,	1697039130497,	9,	131,	81
WORKER-2:	1697039127838,	1697039127950,	1697039128005,	undefined,	undefined,	112,	117,	50,	55,	1697039128020,	15,	182,	132
MASTER-0:	1697039129308,	1697039129424,	1697039129476,	undefined,	undefined,	116,	118,	50,	52,	1697039129486,	10,	178,	128
WORKER-7:	1697039129971,	1697039130072,	1697039130125,	undefined,	undefined,	101,	104,	50,	53,	1697039130136,	11,	165,	115
WORKER-4:	1697039129951,	1697039130025,	1697039130078,	undefined,	undefined,	74,	77,	50,	53,	1697039130089,	11,	138,	88
WORKER-5:	1697039126746,	1697039126828,	1697039126881,	undefined,	undefined,	82,	85,	50,	53,	1697039126892,	11,	146,	96
WORKER-6:	1697039131212,	1697039131302,	1697039131355,	undefined,	undefined,	90,	93,	50,	53,	1697039131365,	10,	153,	103
WORKER-1:	1697039128656,	1697039128741,	1697039128794,	undefined,	undefined,	85,	88,	50,	53,	1697039128804,	10,	148,	98
WORKER-3:	1697039130498,	1697039130604,	1697039130658,	undefined,	undefined,	106,	110,	50,	54,	1697039130671,	13,	173,	123
WORKER-2:	1697039128020,	1697039128127,	1697039128180,	undefined,	undefined,	107,	110,	50,	53,	1697039128189,	9,	169,	119
MASTER-0:	1697039129486,	1697039129556,	1697039129609,	undefined,	undefined,	70,	72,	51,	53,	1697039129618,	9,	132,	81
WORKER-7:	1697039130136,	1697039130246,	1697039130299,	undefined,	undefined,	110,	113,	50,	53,	1697039130310,	11,	174,	124
WORKER-4:	1697039130089,	1697039130189,	1697039130242,	undefined,	undefined,	100,	103,	50,	53,	1697039130256,	14,	167,	117
WORKER-5:	1697039126892,	1697039127001,	1697039127054,	undefined,	undefined,	109,	111,	51,	53,	1697039127063,	9,	171,	120
WORKER-3:	1697039130671,	1697039130778,	1697039130831,	undefined,	undefined,	107,	110,	50,	53,	1697039130841,	10,	170,	120
WORKER-2:	1697039128190,	1697039128301,	1697039128354,	undefined,	undefined,	111,	113,	51,	53,	1697039128364,	10,	174,	123
WORKER-6:	1697039131365,	1697039131477,	1697039131530,	undefined,	undefined,	112,	115,	50,	53,	1697039131539,	9,	174,	124
WORKER-1:	1697039128804,	1697039128891,	1697039128944,	undefined,	undefined,	87,	90,	50,	53,	1697039128955,	11,	151,	101
MASTER-0:	1697039129619,	1697039129715,	1697039129768,	undefined,	undefined,	96,	98,	51,	53,	1697039129777,	9,	158,	107
WORKER-7:	1697039130310,	1697039130419,	1697039130472,	undefined,	undefined,	109,	111,	51,	53,	1697039130482,	10,	172,	121
WORKER-4:	1697039130256,	1697039130361,	1697039130414,	undefined,	undefined,	105,	108,	50,	53,	1697039130424,	10,	168,	118
WORKER-6:	1697039131539,	1697039131626,	1697039131679,	undefined,	undefined,	87,	89,	51,	53,	1697039131688,	9,	149,	98
WORKER-3:	1697039130841,	1697039130953,	1697039131006,	undefined,	undefined,	112,	115,	50,	53,	1697039131016,	10,	175,	125
WORKER-2:	1697039128364,	1697039128476,	1697039128528,	undefined,	undefined,	112,	114,	50,	52,	1697039128538,	10,	174,	124
WORKER-5:	1697039127063,	1697039127155,	1697039127207,	undefined,	undefined,	92,	95,	49,	52,	1697039127217,	10,	154,	105
WORKER-1:	1697039128956,	1697039129065,	1697039129118,	undefined,	undefined,	109,	112,	50,	53,	1697039129128,	10,	172,	122
MASTER-0:	1697039129777,	1697039129849,	1697039129903,	undefined,	undefined,	72,	75,	51,	54,	1697039129912,	9,	135,	84
WORKER-7:	1697039130482,	1697039130551,	1697039130606,	undefined,	undefined,	69,	74,	50,	55,	1697039130619,	13,	137,	87
WORKER-3:	1697039131016,	1697039131091,	1697039131145,	undefined,	undefined,	75,	79,	50,	54,	1697039131155,	10,	139,	89
WORKER-6:	1697039131688,	1697039131771,	1697039131824,	undefined,	undefined,	83,	85,	51,	53,	1697039131835,	11,	147,	96
WORKER-5:	1697039127217,	1697039127302,	1697039127355,	undefined,	undefined,	85,	87,	51,	53,	1697039127420,	65,	203,	152
WORKER-4:	1697039130424,	1697039130493,	1697039130546,	undefined,	undefined,	69,	72,	50,	53,	1697039130561,	15,	137,	87
MASTER-0:	1697039129912,	1697039130013,	1697039130066,	undefined,	undefined,	101,	104,	50,	53,	1697039130076,	10,	164,	114
WORKER-1:	1697039129128,	1697039129206,	1697039129259,	undefined,	undefined,	78,	81,	50,	53,	1697039129268,	9,	140,	90
WORKER-7:	1697039130619,	1697039130722,	1697039130775,	undefined,	undefined,	103,	106,	50,	53,	1697039130787,	12,	168,	118
WORKER-2:	1697039128538,	1697039128623,	1697039128676,	undefined,	undefined,	85,	88,	50,	53,	1697039128686,	10,	148,	98
WORKER-3:	1697039131155,	1697039131245,	1697039131297,	undefined,	undefined,	90,	92,	50,	52,	1697039131309,	12,	154,	104
WORKER-5:	1697039127420,	1697039127476,	1697039127529,	undefined,	undefined,	56,	59,	50,	53,	1697039127539,	10,	119,	69
WORKER-6:	1697039131835,	1697039131942,	1697039131996,	undefined,	undefined,	107,	111,	50,	54,	1697039132006,	10,	171,	121
MASTER-0:	1697039130076,	1697039130142,	1697039130195,	undefined,	undefined,	66,	69,	50,	53,	1697039130205,	10,	129,	79
WORKER-7:	1697039130787,	1697039130895,	1697039130948,	undefined,	undefined,	108,	111,	50,	53,	1697039130958,	10,	171,	121
WORKER-1:	1697039129268,	1697039129358,	1697039129418,	undefined,	undefined,	90,	100,	50,	60,	1697039129428,	10,	160,	110
WORKER-4:	1697039130561,	1697039130664,	1697039130716,	undefined,	undefined,	103,	105,	50,	52,	1697039130727,	11,	166,	116
WORKER-2:	1697039128686,	1697039128768,	1697039128820,	undefined,	undefined,	82,	84,	50,	52,	1697039128830,	10,	144,	94
WORKER-3:	1697039131309,	1697039131418,	1697039131471,	undefined,	undefined,	109,	112,	50,	53,	1697039131481,	10,	172,	122
WORKER-5:	1697039127539,	1697039127649,	1697039127702,	undefined,	undefined,	110,	113,	50,	53,	1697039127712,	10,	173,	123
WORKER-6:	1697039132006,	1697039132098,	1697039132151,	undefined,	undefined,	92,	95,	50,	53,	1697039132160,	9,	154,	104
MASTER-0:	1697039130205,	1697039130304,	1697039130357,	undefined,	undefined,	99,	102,	50,	53,	1697039130367,	10,	162,	112
WORKER-7:	1697039130958,	1697039131033,	1697039131087,	undefined,	undefined,	75,	79,	50,	54,	1697039131096,	9,	138,	88
WORKER-4:	1697039130727,	1697039130837,	1697039130890,	undefined,	undefined,	110,	112,	51,	53,	1697039130900,	10,	173,	122
WORKER-1:	1697039129428,	1697039129540,	1697039129593,	undefined,	undefined,	112,	115,	50,	53,	1697039129604,	11,	176,	126
WORKER-2:	1697039128830,	1697039128915,	1697039128968,	undefined,	undefined,	85,	88,	50,	53,	1697039128978,	10,	148,	98
WORKER-3:	1697039131481,	1697039131567,	1697039131620,	undefined,	undefined,	86,	89,	50,	53,	1697039131630,	10,	149,	99
WORKER-5:	1697039127712,	1697039127797,	1697039127850,	undefined,	undefined,	85,	88,	50,	53,	1697039127860,	10,	148,	98
MASTER-0:	1697039130367,	1697039130486,	1697039130539,	undefined,	undefined,	119,	122,	50,	53,	1697039130549,	10,	182,	132
WORKER-6:	1697039132160,	1697039132244,	1697039132297,	undefined,	undefined,	84,	87,	50,	53,	1697039132306,	9,	146,	96
WORKER-1:	1697039129604,	1697039129715,	1697039129768,	undefined,	undefined,	111,	114,	50,	53,	1697039129777,	9,	173,	123
WORKER-7:	1697039131096,	1697039131187,	1697039131240,	undefined,	undefined,	91,	94,	50,	53,	1697039131250,	10,	154,	104
WORKER-2:	1697039128978,	1697039129066,	1697039129119,	undefined,	undefined,	88,	91,	50,	53,	1697039129130,	11,	152,	102
WORKER-4:	1697039130900,	1697039130965,	1697039131020,	undefined,	undefined,	65,	71,	49,	55,	1697039131029,	9,	129,	80
WORKER-3:	1697039131630,	1697039131713,	1697039131766,	undefined,	undefined,	83,	86,	50,	53,	1697039131777,	11,	147,	97
WORKER-5:	1697039127860,	1697039127951,	1697039128004,	undefined,	undefined,	91,	94,	50,	53,	1697039128015,	11,	155,	105
MASTER-0:	1697039130549,	1697039130662,	1697039130714,	undefined,	undefined,	113,	115,	50,	52,	1697039130724,	10,	175,	125
WORKER-6:	1697039132306,	1697039132390,	1697039132443,	undefined,	undefined,	84,	86,	51,	53,	1697039132452,	9,	146,	95
WORKER-1:	1697039129777,	1697039129889,	1697039129941,	undefined,	undefined,	112,	114,	50,	52,	1697039129953,	12,	176,	126
WORKER-2:	1697039129130,	1697039129241,	1697039129293,	undefined,	undefined,	111,	113,	50,	52,	1697039129303,	10,	173,	123
WORKER-4:	1697039131029,	1697039131129,	1697039131182,	undefined,	undefined,	100,	103,	50,	53,	1697039131194,	12,	165,	115
WORKER-7:	1697039131250,	1697039131325,	1697039131378,	undefined,	undefined,	75,	78,	50,	53,	1697039131387,	9,	137,	87
WORKER-3:	1697039131777,	1697039131883,	1697039131936,	undefined,	undefined,	106,	109,	50,	53,	1697039131949,	13,	172,	122
WORKER-5:	1697039128015,	1697039128090,	1697039128143,	undefined,	undefined,	75,	78,	50,	53,	1697039128153,	10,	138,	88
MASTER-0:	1697039130724,	1697039130787,	1697039130840,	undefined,	undefined,	63,	65,	51,	53,	1697039130853,	13,	129,	78
WORKER-6:	1697039132452,	1697039132535,	1697039132588,	undefined,	undefined,	83,	86,	50,	53,	1697039132600,	12,	148,	98
WORKER-1:	1697039129953,	1697039130072,	1697039130124,	undefined,	undefined,	119,	121,	50,	52,	1697039130134,	10,	181,	131
WORKER-2:	1697039129303,	1697039129381,	1697039129434,	undefined,	undefined,	78,	81,	50,	53,	1697039129444,	10,	141,	91
WORKER-7:	1697039131387,	1697039131477,	1697039131530,	undefined,	undefined,	90,	93,	50,	53,	1697039131542,	12,	155,	105
WORKER-4:	1697039131194,	1697039131302,	1697039131355,	undefined,	undefined,	108,	111,	50,	53,	1697039131365,	10,	171,	121
WORKER-3:	1697039131949,	1697039132039,	1697039132092,	undefined,	undefined,	90,	93,	50,	53,	1697039132102,	10,	153,	103
WORKER-5:	1697039128153,	1697039128243,	1697039128296,	undefined,	undefined,	90,	92,	51,	53,	1697039128306,	10,	153,	102
WORKER-6:	1697039132600,	1697039132709,	1697039132764,	undefined,	undefined,	109,	114,	50,	55,	1697039132774,	10,	174,	124
MASTER-0:	1697039130853,	1697039130955,	1697039131007,	undefined,	undefined,	102,	105,	49,	52,	1697039131018,	11,	165,	116
WORKER-2:	1697039129444,	1697039129540,	1697039129593,	undefined,	undefined,	96,	99,	50,	53,	1697039129604,	11,	160,	110
WORKER-1:	1697039130134,	1697039130201,	1697039130254,	undefined,	undefined,	67,	70,	50,	53,	1697039130265,	11,	131,	81
WORKER-7:	1697039131542,	1697039131651,	1697039131704,	undefined,	undefined,	109,	112,	50,	53,	1697039131714,	10,	172,	122
WORKER-4:	1697039131365,	1697039131442,	1697039131495,	undefined,	undefined,	77,	80,	50,	53,	1697039131505,	10,	140,	90
WORKER-5:	1697039128306,	1697039128418,	1697039128470,	undefined,	undefined,	112,	114,	50,	52,	1697039128483,	13,	177,	127
WORKER-3:	1697039132102,	1697039132185,	1697039132238,	undefined,	undefined,	83,	86,	50,	53,	1697039132248,	10,	146,	96
WORKER-6:	1697039132774,	1697039132885,	1697039132938,	undefined,	undefined,	111,	113,	51,	53,	1697039132947,	9,	173,	122
MASTER-0:	1697039131018,	1697039131127,	1697039131179,	undefined,	undefined,	109,	111,	50,	52,	1697039131189,	10,	171,	121
WORKER-2:	1697039129604,	1697039129672,	1697039129725,	undefined,	undefined,	68,	71,	50,	53,	1697039129735,	10,	131,	81
WORKER-1:	1697039130265,	1697039130362,	1697039130415,	undefined,	undefined,	97,	100,	50,	53,	1697039130426,	11,	161,	111
WORKER-4:	1697039131505,	1697039131597,	1697039131650,	undefined,	undefined,	92,	94,	51,	53,	1697039131660,	10,	155,	104
WORKER-7:	1697039131714,	1697039131805,	1697039131858,	undefined,	undefined,	91,	93,	51,	53,	1697039131868,	10,	154,	103
WORKER-5:	1697039128483,	1697039128565,	1697039128618,	undefined,	undefined,	82,	85,	50,	53,	1697039128628,	10,	145,	95
WORKER-3:	1697039132248,	1697039132331,	1697039132384,	undefined,	undefined,	83,	86,	50,	53,	1697039132394,	10,	146,	96
MASTER-0:	1697039131189,	1697039131266,	1697039131319,	undefined,	undefined,	77,	80,	50,	53,	1697039131329,	10,	140,	90
WORKER-6:	1697039132947,	1697039133031,	1697039133084,	undefined,	undefined,	84,	87,	50,	53,	1697039133093,	9,	146,	96
WORKER-1:	1697039130426,	1697039130545,	1697039130598,	undefined,	undefined,	119,	122,	50,	53,	1697039130608,	10,	182,	132
WORKER-2:	1697039129735,	1697039129830,	1697039129883,	undefined,	undefined,	95,	98,	50,	53,	1697039129893,	10,	158,	108
WORKER-4:	1697039131660,	1697039131768,	1697039131821,	undefined,	undefined,	108,	111,	50,	53,	1697039131831,	10,	171,	121
WORKER-7:	1697039131868,	1697039131945,	1697039131998,	undefined,	undefined,	77,	79,	51,	53,	1697039132008,	10,	140,	89
WORKER-3:	1697039132394,	1697039132477,	1697039132530,	undefined,	undefined,	83,	86,	50,	53,	1697039132540,	10,	146,	96
WORKER-5:	1697039128628,	1697039128710,	1697039128763,	undefined,	undefined,	82,	85,	50,	53,	1697039128772,	9,	144,	94
MASTER-0:	1697039131329,	1697039131420,	1697039131472,	undefined,	undefined,	91,	93,	50,	52,	1697039131483,	11,	154,	104
WORKER-6:	1697039133093,	1697039133184,	1697039133237,	undefined,	undefined,	91,	94,	50,	53,	1697039133246,	9,	153,	103
WORKER-1:	1697039130608,	1697039130720,	1697039130773,	undefined,	undefined,	112,	114,	51,	53,	1697039130782,	9,	174,	123
WORKER-2:	1697039129893,	1697039129966,	1697039130020,	undefined,	undefined,	73,	77,	50,	54,	1697039130029,	9,	136,	86
WORKER-4:	1697039131831,	1697039131924,	1697039131977,	undefined,	undefined,	93,	96,	50,	53,	1697039131987,	10,	156,	106
WORKER-7:	1697039132008,	1697039132127,	1697039132180,	undefined,	undefined,	119,	122,	50,	53,	1697039132190,	10,	182,	132
WORKER-5:	1697039128772,	1697039128857,	1697039128910,	undefined,	undefined,	85,	88,	50,	53,	1697039128920,	10,	148,	98
WORKER-3:	1697039132540,	1697039132651,	1697039132704,	undefined,	undefined,	111,	113,	51,	53,	1697039132713,	9,	173,	122
WORKER-6:	1697039133246,	1697039133323,	1697039133376,	undefined,	undefined,	77,	79,	51,	53,	1697039133386,	10,	140,	89
MASTER-0:	1697039131483,	1697039131593,	1697039131646,	undefined,	undefined,	110,	113,	50,	53,	1697039131656,	10,	173,	123
WORKER-1:	1697039130782,	1697039130845,	1697039130898,	undefined,	undefined,	63,	66,	50,	53,	1697039130909,	11,	127,	77
WORKER-7:	1697039132190,	1697039132302,	1697039132355,	undefined,	undefined,	112,	115,	50,	53,	1697039132365,	10,	175,	125
WORKER-4:	1697039131987,	1697039132069,	1697039132122,	undefined,	undefined,	82,	85,	50,	53,	1697039132131,	9,	144,	94
WORKER-2:	1697039130029,	1697039130130,	1697039130183,	undefined,	undefined,	101,	104,	50,	53,	1697039130193,	10,	164,	114
