MASTER-0:	Parameter Configuration:
MASTER-0:	activity = action
MASTER-0:	blocking = result
MASTER-0:	delta = 0
MASTER-0:	iterations = 1000
MASTER-0:	period = undefined
MASTER-0:	ratio = 1
MASTER-0:	parameter_size = 1000
MASTER-0:	workers = 3
MASTER-0:	master_activity = undefined
MASTER-0:	master_blocking = undefined
MASTER-0:	master_delta = undefined
MASTER-0:	warmup = 0
MASTER-0:	delay = 50
MASTER-0:	pp_delay = 20000
MASTER-0:	burst_timing = undefined
MASTER-0:	setup = true
MASTER-0:	teardown = true
MASTER-0:	config_file = /home/max/.wskprops
MASTER-0:	event_trigger = testTrigger
MASTER-0:	test_action = testAction
MASTER-0:	payload_file = undefined
MASTER-0:	quiet = undefined
MASTER-0:	master_apart = undefined
MASTER-0:	-----

MASTER-0:	Generating invocation parameters
MASTER-0:	Parameters: {
    "sleep": 50,
    "message": "AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA"
}
MASTER-0:	Loading wskprops
MASTER-0:	APIHOST = https://192.168.5.13
MASTER-0:	AUTH = 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP
MASTER-0:	-----

MASTER-0:	SETUP: ./setup.sh s 1 testTrigger testAction --apihost https://192.168.5.13 --auth 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP -i
MASTER-0:	Start measurement.
WORKER-1:	Start measurement.
WORKER-2:	Start measurement.
MASTER-0:	Stop measurement. Start post-processing after 20000 msec
MASTER-0:	bi,	as,	ae,	ts,	ta,	oea,	oer,	d,	ad,	ai,	ora,	rtt,	ortt
WORKER-1:	1697038838138,	1697038838162,	1697038838216,	undefined,	undefined,	24,	28,	50,	54,	1697038838226,	10,	88,	38
WORKER-2:	1697038836198,	1697038836226,	1697038836280,	undefined,	undefined,	28,	32,	50,	54,	1697038836304,	24,	106,	56
MASTER-0:	1697038838647,	1697038838670,	1697038838725,	undefined,	undefined,	23,	28,	50,	55,	1697038838735,	10,	88,	38
WORKER-1:	1697038838226,	1697038838249,	1697038838302,	undefined,	undefined,	23,	26,	50,	53,	1697038838312,	10,	86,	36
WORKER-2:	1697038836304,	1697038836329,	1697038836382,	undefined,	undefined,	25,	27,	51,	53,	1697038836393,	11,	89,	38
MASTER-0:	1697038838735,	1697038838760,	1697038838815,	undefined,	undefined,	25,	29,	51,	55,	1697038838827,	12,	92,	41
WORKER-1:	1697038838312,	1697038838336,	1697038838388,	undefined,	undefined,	24,	27,	49,	52,	1697038838398,	10,	86,	37
WORKER-2:	1697038836393,	1697038836418,	1697038836471,	undefined,	undefined,	25,	27,	51,	53,	1697038836482,	11,	89,	38
MASTER-0:	1697038838827,	1697038838851,	1697038838905,	undefined,	undefined,	24,	27,	51,	54,	1697038838915,	10,	88,	37
WORKER-1:	1697038838398,	1697038838422,	1697038838474,	undefined,	undefined,	24,	27,	49,	52,	1697038838485,	11,	87,	38
WORKER-2:	1697038836482,	1697038836508,	1697038836561,	undefined,	undefined,	26,	29,	50,	53,	1697038836572,	11,	90,	40
MASTER-0:	1697038838915,	1697038838943,	1697038838997,	undefined,	undefined,	28,	32,	50,	54,	1697038839007,	10,	92,	42
WORKER-1:	1697038838485,	1697038838509,	1697038838562,	undefined,	undefined,	24,	26,	51,	53,	1697038838584,	22,	99,	48
WORKER-2:	1697038836572,	1697038836597,	1697038836650,	undefined,	undefined,	25,	28,	50,	53,	1697038836661,	11,	89,	39
MASTER-0:	1697038839007,	1697038839031,	1697038839085,	undefined,	undefined,	24,	28,	50,	54,	1697038839094,	9,	87,	37
WORKER-1:	1697038838584,	1697038838608,	1697038838662,	undefined,	undefined,	24,	28,	50,	54,	1697038838672,	10,	88,	38
WORKER-2:	1697038836661,	1697038836687,	1697038836740,	undefined,	undefined,	26,	28,	51,	53,	1697038836751,	11,	90,	39
MASTER-0:	1697038839094,	1697038839118,	1697038839172,	undefined,	undefined,	24,	27,	51,	54,	1697038839182,	10,	88,	37
WORKER-1:	1697038838672,	1697038838695,	1697038838749,	undefined,	undefined,	23,	26,	51,	54,	1697038838759,	10,	87,	36
WORKER-2:	1697038836751,	1697038836776,	1697038836829,	undefined,	undefined,	25,	28,	50,	53,	1697038836840,	11,	89,	39
MASTER-0:	1697038839182,	1697038839206,	1697038839259,	undefined,	undefined,	24,	27,	50,	53,	1697038839269,	10,	87,	37
WORKER-1:	1697038838759,	1697038838787,	1697038838841,	undefined,	undefined,	28,	31,	51,	54,	1697038838851,	10,	92,	41
WORKER-2:	1697038836840,	1697038836870,	1697038836924,	undefined,	undefined,	30,	34,	50,	54,	1697038836935,	11,	95,	45
MASTER-0:	1697038839269,	1697038839294,	1697038839348,	undefined,	undefined,	25,	29,	50,	54,	1697038839358,	10,	89,	39
WORKER-2:	1697038836935,	1697038836960,	1697038837013,	undefined,	undefined,	25,	27,	51,	53,	1697038837024,	11,	89,	38
WORKER-1:	1697038838851,	1697038838872,	1697038838926,	undefined,	undefined,	21,	24,	51,	54,	1697038838937,	11,	86,	35
MASTER-0:	1697038839358,	1697038839383,	1697038839437,	undefined,	undefined,	25,	30,	49,	54,	1697038839448,	11,	90,	41
WORKER-2:	1697038837024,	1697038837050,	1697038837103,	undefined,	undefined,	26,	29,	50,	53,	1697038837114,	11,	90,	40
