MASTER-0:	Parameter Configuration:
MASTER-0:	activity = action
MASTER-0:	blocking = result
MASTER-0:	delta = 0
MASTER-0:	iterations = 1000
MASTER-0:	period = undefined
MASTER-0:	ratio = 1
MASTER-0:	parameter_size = 1000
MASTER-0:	workers = 4
MASTER-0:	master_activity = undefined
MASTER-0:	master_blocking = undefined
MASTER-0:	master_delta = undefined
MASTER-0:	warmup = 0
MASTER-0:	delay = 50
MASTER-0:	pp_delay = 20000
MASTER-0:	burst_timing = undefined
MASTER-0:	setup = true
MASTER-0:	teardown = true
MASTER-0:	config_file = /home/max/.wskprops
MASTER-0:	event_trigger = testTrigger
MASTER-0:	test_action = testAction
MASTER-0:	payload_file = undefined
MASTER-0:	quiet = undefined
MASTER-0:	master_apart = undefined
MASTER-0:	-----

MASTER-0:	Generating invocation parameters
MASTER-0:	Parameters: {
    "sleep": 50,
    "message": "AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA"
}
MASTER-0:	Loading wskprops
MASTER-0:	APIHOST = https://192.168.5.13
MASTER-0:	AUTH = 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP
MASTER-0:	-----

MASTER-0:	SETUP: ./setup.sh s 1 testTrigger testAction --apihost https://192.168.5.13 --auth 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP -i
MASTER-0:	Start measurement.
WORKER-1:	Start measurement.
WORKER-2:	Start measurement.
WORKER-3:	Start measurement.
MASTER-0:	Stop measurement. Start post-processing after 20000 msec
MASTER-0:	bi,	as,	ae,	ts,	ta,	oea,	oer,	d,	ad,	ai,	ora,	rtt,	ortt
MASTER-0:	1697038974571,	1697038974595,	1697038974649,	undefined,	undefined,	24,	28,	50,	54,	1697038974659,	10,	88,	38
WORKER-1:	1697038974822,	1697038974846,	1697038974899,	undefined,	undefined,	24,	27,	50,	53,	1697038974909,	10,	87,	37
WORKER-2:	1697038974408,	1697038974433,	1697038974486,	undefined,	undefined,	25,	28,	50,	53,	1697038974497,	11,	89,	39
MASTER-0:	1697038974659,	1697038974684,	1697038974737,	undefined,	undefined,	25,	28,	50,	53,	1697038974747,	10,	88,	38
WORKER-3:	1697038974528,	1697038974553,	1697038974606,	undefined,	undefined,	25,	27,	51,	53,	1697038974616,	10,	88,	37
WORKER-1:	1697038974909,	1697038974933,	1697038974986,	undefined,	undefined,	24,	27,	50,	53,	1697038974997,	11,	88,	38
WORKER-2:	1697038974497,	1697038974523,	1697038974576,	undefined,	undefined,	26,	28,	51,	53,	1697038974586,	10,	89,	38
MASTER-0:	1697038974747,	1697038974771,	1697038974824,	undefined,	undefined,	24,	26,	51,	53,	1697038974834,	10,	87,	36
WORKER-3:	1697038974616,	1697038974641,	1697038974694,	undefined,	undefined,	25,	28,	50,	53,	1697038974704,	10,	88,	38
WORKER-1:	1697038974997,	1697038975021,	1697038975074,	undefined,	undefined,	24,	26,	51,	53,	1697038975084,	10,	87,	36
WORKER-2:	1697038974586,	1697038974611,	1697038974664,	undefined,	undefined,	25,	27,	51,	53,	1697038974674,	10,	88,	37
MASTER-0:	1697038974834,	1697038974861,	1697038974914,	undefined,	undefined,	27,	29,	51,	53,	1697038974924,	10,	90,	39
WORKER-3:	1697038974704,	1697038974730,	1697038974784,	undefined,	undefined,	26,	30,	50,	54,	1697038974804,	20,	100,	50
WORKER-1:	1697038975084,	1697038975108,	1697038975161,	undefined,	undefined,	24,	27,	50,	53,	1697038975172,	11,	88,	38
WORKER-2:	1697038974674,	1697038974700,	1697038974755,	undefined,	undefined,	26,	30,	51,	55,	1697038974765,	10,	91,	40
MASTER-0:	1697038974924,	1697038974948,	1697038975001,	undefined,	undefined,	24,	27,	50,	53,	1697038975011,	10,	87,	37
WORKER-3:	1697038974804,	1697038974828,	1697038974880,	undefined,	undefined,	24,	27,	49,	52,	1697038974891,	11,	87,	38
WORKER-1:	1697038975172,	1697038975195,	1697038975249,	undefined,	undefined,	23,	27,	50,	54,	1697038975259,	10,	87,	37
WORKER-2:	1697038974765,	1697038974798,	1697038974851,	undefined,	undefined,	33,	36,	50,	53,	1697038974862,	11,	97,	47
MASTER-0:	1697038975011,	1697038975035,	1697038975088,	undefined,	undefined,	24,	27,	50,	53,	1697038975099,	11,	88,	38
WORKER-3:	1697038974891,	1697038974915,	1697038974968,	undefined,	undefined,	24,	27,	50,	53,	1697038974979,	11,	88,	38
WORKER-1:	1697038975259,	1697038975282,	1697038975335,	undefined,	undefined,	23,	26,	50,	53,	1697038975345,	10,	86,	36
WORKER-2:	1697038974862,	1697038974886,	1697038974939,	undefined,	undefined,	24,	27,	50,	53,	1697038974949,	10,	87,	37
MASTER-0:	1697038975099,	1697038975133,	1697038975187,	undefined,	undefined,	34,	38,	50,	54,	1697038975197,	10,	98,	48
WORKER-3:	1697038974979,	1697038975003,	1697038975055,	undefined,	undefined,	24,	27,	49,	52,	1697038975066,	11,	87,	38
WORKER-1:	1697038975345,	1697038975405,	1697038975458,	undefined,	undefined,	60,	62,	51,	53,	1697038975470,	12,	125,	74
WORKER-2:	1697038974949,	1697038974973,	1697038975025,	undefined,	undefined,	24,	27,	49,	52,	1697038975036,	11,	87,	38
MASTER-0:	1697038975197,	1697038975221,	1697038975274,	undefined,	undefined,	24,	27,	50,	53,	1697038975284,	10,	87,	37
